Affx-92047866A	Affx-92047866A.1	Affx-92047866B	Affx-92047866B.1
1258.67	2068.32	1520.19	10215.61
1277.46	1937.18	1706.61	10661.89
1464.53	2350.36	1843.62	11605.37
1404.15	1643.98	1955.62	11697.23
1525.04	1852.6	1897.7	13028.81
1487.79	1829.24	1579.08	7858.91
1194.36	3147.89	1482.1	1369.09
1321.18	1868.25	1523.8	10661.97
1299.68	1870.38	1576.97	9952.21
1211.49	1830.52	1734.65	8608.53
1477.77	2297.48	2014.13	8925.09
1365.83	1517.14	1626.53	8246.56
1370.13	2310.85	1683.08	11983.6
1272.39	1895.24	1851.07	8901.49
1374.53	1759.31	1923.19	9865.21
1579.33	1675.23	2082.83	9880.56
1533.29	2172.85	2051.94	14657.42
1333.43	1773.82	1755.79	9831.27
1304.91	1703.74	1521.64	8745.47
1204.53	2068.58	1326.92	9251.14
1100.71	1765.8	1283.82	8583.95
1261.49	1750.47	2023.77	8928.07
1226.82	1753.82	903.87	11462.75
1263.16	1963.82	1855.91	8467.68
1353.71	1849.81	1577.42	8153.15
1317.88	1758.81	1550.63	9482.41
1252.73	1638.14	1624.55	8214.64
1262.48	1943.32	1655.03	10063.2
1193.45	1676.91	1566.54	7777.01
1421.25	1765.71	1732.66	7371.24
1365.68	1766.14	2084.37	8424.09
1423.63	1686.76	1829.4	8359.61
1475.88	1764.34	1902.12	9684.41
1424.67	1830.01	1809.31	6442.51
1504.6	1715.64	1976.1	9378.83
1344.78	1847.08	1909.9	6665.0
1166.58	1591.05	1096.39	5797.61
1379.69	2002.33	2004.39	7099.67
1497.27	1765.02	2532.73	8718.41
1349.08	1782.66	2030.61	5029.84
1204.02	1550.89	1823.66	10875.73
1461.72	1921.75	1944.08	7698.32
1307.15	1865.36	1821.78	9139.65
1271.81	1650.1	1620.03	6782.61
1278.12	1759.3	1488.05	8716.88
1173.11	1774.94	1613.15	6357.24
1183.34	1532.73	1634.41	7664.49
1325.64	1545.3	1716.63	5506.91
1294.95	1615.97	1621.32	6930.49
1370.24	1920.17	2093.91	8121.11
1229.31	1771.29	1427.19	6152.51
1480.57	1744.37	2120.77	5845.41
1440.21	1766.47	1885.06	8439.35
1325.85	1887.0	2024.12	8353.01
1307.96	2005.34	1722.33	6136.79
1366.9	1659.72	1953.0	11031.18
1239.86	1724.89	1486.54	6992.34
1231.93	1758.24	1680.01	8980.37
1235.74	1557.42	1661.27	7218.75
1254.73	1872.09	1803.9	8348.24
1428.38	1585.82	1845.78	8084.98
1379.89	1796.95	1903.31	9509.87
1603.73	1766.74	1742.71	9789.65
1473.27	1557.71	1773.58	6592.16
1062.27	1589.81	1393.26	5423.56
1432.52	1885.44	1723.8	9440.86
1287.34	2150.4	2162.13	5968.97
1305.18	1626.91	1685.06	7255.61
1272.5	1647.49	1688.27	8070.81
1418.21	1958.75	1828.89	7741.69
1570.69	2056.61	1764.74	10198.47
1358.74	1991.65	2158.11	7389.07
1407.98	1804.44	1848.57	5140.24
1489.55	1789.64	1892.8	6279.21
1348.19	1680.96	1684.0	7828.67
1131.17	1647.16	1728.46	7083.27
1230.12	1764.8	2078.8	10341.48
1510.55	1876.57	1620.19	6475.19
1315.07	1879.48	2321.94	7494.12
1275.73	1748.82	2105.9	10894.98
1455.53	1932.89	1810.3	7832.96
1367.15	1861.16	2027.42	9157.67
1329.9	1762.56	1822.09	10916.32
1492.85	1691.72	1874.18	9221.79
1413.98	1884.72	1757.69	6754.69
1509.48	1763.55	1682.46	9530.61
1398.3	1731.85	2514.91	7502.13
1390.37	1872.82	1742.53	11150.66
1580.17	1770.42	1715.68	9508.41
1385.52	1785.93	1715.42	8878.21
1439.2	2217.57	1610.45	7876.18
1440.76	1792.62	2114.44	9652.96
1420.28	1806.28	2437.27	8788.85
1452.19	1868.41	2109.98	8553.99
1323.53	1812.31	1701.37	9477.49
1450.42	1721.83	2079.05	10528.05
1592.15	2221.96	2798.6	10413.3
1373.64	1826.61	1904.29	7704.33
1555.57	1732.5	3132.67	12944.33
1508.67	1642.34	2309.38	7300.52
1493.25	1767.79	1720.48	7544.48
1385.68	1927.26	1669.0	7921.82
1555.2	2064.15	1557.5	7833.95
1322.26	1890.22	1901.17	9355.29
1257.02	1947.79	1877.09	7661.52
1398.98	2031.56	1761.2	9172.99
1103.47	1679.17	1605.7	10061.18
1496.63	1944.99	1767.6	9669.45
1451.08	1728.25	1599.87	6594.26
1489.6	1884.27	1974.73	8407.42
1481.16	1852.21	1970.79	10017.77
1539.13	1748.74	1790.37	6268.16
1387.42	1869.98	1815.48	6921.84
1334.71	1793.82	1808.26	6583.25
1285.39	1702.04	1541.07	8916.97
1403.3	1692.16	1932.39	8154.87
1362.0	1605.24	2112.5	9417.73
1150.71	2033.17	1959.91	7208.65
1425.3	1758.05	1419.25	5685.94
1342.14	1651.03	1622.88	8494.36
1580.67	1757.05	2223.37	7696.2
1489.48	1869.96	1652.78	7848.5
1561.12	2076.76	2019.58	7645.45
1314.83	2051.85	1607.47	9997.91
1336.77	2006.99	1691.23	11473.72
1241.79	2111.21	1501.08	5502.17
1439.28	2071.84	2079.35	16455.62
1449.0	1904.56	2111.49	10406.97
1400.83	1774.49	1668.98	9293.56
1635.61	2131.37	1718.48	8140.6
1656.94	2074.11	2943.56	13140.31
1434.82	2102.0	1930.18	9001.1
1327.08	2377.31	1830.77	10770.31
1349.5	2390.88	1723.88	12173.73
1369.68	2055.07	1466.39	6966.87
1340.84	1984.97	1575.18	9068.62
1168.36	3003.05	1270.63	1485.29
1251.68	2029.54	1849.0	8647.56
1418.01	2013.13	1822.49	12209.95
1418.25	2199.22	1458.45	7488.73
1378.68	2372.37	1714.22	11757.57
1285.74	1846.08	1676.38	10494.92
1334.58	1884.61	1775.94	10869.9
1317.45	2087.39	1445.74	8839.84
1570.65	2338.25	1809.66	9657.27
1430.96	4407.49	1640.54	2024.42
1424.42	2100.76	1488.24	8359.66
1458.53	1908.4	1671.08	5905.25
1295.07	1830.26	1834.38	10376.72
1363.72	2019.85	1286.06	10206.41
1484.94	1938.49	1674.41	8401.05
1752.17	10239.34	949.34	1111.24
1294.64	1858.6	1409.98	5805.92
1560.11	2108.21	1785.98	7652.55
1439.06	1771.01	1642.59	8167.26
1525.29	2047.9	1696.01	9202.7
1354.09	2048.14	1736.55	10867.02
1527.04	2101.24	1781.36	8370.66
1468.61	2203.91	1569.93	7119.5
1454.95	2264.42	2135.57	9974.17
1383.89	1994.28	1427.92	8554.27
1328.81	1868.21	1538.25	5841.48
1248.06	1958.88	1519.0	10390.88
1254.27	1910.74	1742.32	7336.16
1482.63	1964.85	1834.77	9885.61
1449.18	1964.8	1988.59	7868.01
1580.87	2202.43	1378.18	11047.49
1337.32	2234.76	1728.51	11198.67
1532.08	1911.98	1612.93	8391.16
1342.86	1859.42	1632.13	4750.92
1480.05	2110.14	1628.71	13419.84
1475.18	2080.6	1454.72	8090.82
1555.34	2321.73	1716.13	11731.55
1410.87	2102.27	1595.7	11693.9
1372.52	1944.65	1824.18	7540.92
1378.99	2343.89	1870.57	8462.93
1428.49	2240.57	1642.71	10568.61
1172.12	1812.45	1370.64	10043.81
1373.96	1979.17	1592.88	7438.27
1180.13	1764.51	1432.54	10131.61
1325.15	1875.26	1478.13	7688.28
1186.54	1918.3	1257.43	5208.62
1005.34	2269.76	1306.22	8502.03
1532.58	2200.59	1686.12	7818.49
1262.82	2074.35	1885.22	13416.55
1427.65	2452.99	2204.34	11832.5
1424.0	1871.56	1643.11	8440.32
1197.63	2105.08	1233.97	10598.68
1425.01	2215.42	1659.14	7764.31
1320.92	1684.07	1546.05	6747.65
1802.56	2563.11	2307.84	13009.66
1324.65	2002.35	1569.25	9630.19
1768.1	2291.91	2578.39	14706.46
1740.72	2048.87	1896.54	12503.66
1525.69	2499.02	1884.18	9221.48
1644.79	2045.48	2195.95	13802.01
1364.85	2055.26	1561.12	10963.09
1358.85	1698.15	1760.47	10307.61
1555.49	2300.79	2073.96	11105.08
1419.63	1930.08	2145.83	9820.69
1694.73	2368.6	2087.99	11597.49
1406.11	1806.7	1944.08	9542.82
1547.78	1858.12	1470.85	7233.99
1500.95	2176.28	1837.26	10919.53
1427.4	1879.87	1620.34	10140.08
1460.43	1797.18	1769.28	5272.49
1273.73	2029.34	1919.92	8707.75
1518.67	1972.59	1701.36	9909.67
1415.78	1823.67	1639.83	7296.02
1437.78	2203.67	1884.85	11924.58
1424.87	2034.75	1965.05	8586.72
1488.67	1867.84	2357.5	11492.33
1501.75	2038.15	1809.52	9405.73
1635.3	1837.39	2679.22	6848.03
1516.66	2006.4	1842.51	8129.43
1132.13	1993.73	1405.77	7630.36
1357.06	1892.65	1308.07	8034.13
1158.15	1718.01	1181.61	6972.56
1353.84	1775.88	1329.15	6881.61
993.75	2682.99	995.47	1570.62
1246.0	2182.25	1746.89	10353.04
1388.67	1686.89	1463.3	10837.83
1453.41	2025.06	1672.85	16150.86
1483.78	1935.9	1543.98	7778.3
1332.39	1761.97	1625.86	8774.78
1605.72	2091.03	1662.03	9743.62
1178.6	1720.37	1407.18	7457.72
1201.42	1723.88	1428.72	7207.56
1238.97	1599.1	1514.62	5322.18
1194.73	1952.29	1209.55	7486.74
1174.16	2018.07	1258.81	4750.37
1390.46	1742.93	1654.18	6745.19
1391.51	1872.86	1718.92	13337.91
1346.54	1728.08	1434.06	9320.39
1408.35	2050.01	1530.04	9318.15
1365.69	1894.41	1613.88	11278.89
1290.28	1969.36	1747.36	10689.26
1750.76	1807.66	2020.82	7698.7
1191.47	1990.68	1576.37	7380.64
1272.43	1536.23	1674.34	5812.23
1104.87	1856.99	1408.78	8176.61
1207.36	1818.89	1446.02	7574.33
1246.46	1595.54	1509.0	8096.67
1385.39	2028.78	1545.28	7034.8
1097.47	1962.62	1297.69	8310.26
1260.09	2075.39	1136.85	6633.65
1344.65	1915.77	1782.86	9176.18
1368.57	1996.65	1799.68	11056.33
1586.5	1842.49	2266.5	12424.52
1593.46	2345.99	2179.29	9101.64
1489.92	2060.44	1960.9	7963.37
1409.34	1911.81	1483.57	8612.91
1423.41	2116.4	1479.11	10212.29
1358.4	2058.28	1597.32	5783.21
1376.76	2126.28	1720.69	6388.3
1194.76	1695.13	1559.85	16079.64
1458.53	1976.96	1472.87	10527.45
1463.32	1951.6	1770.42	7134.68
1459.65	1670.07	1805.2	11341.9
1531.01	1782.66	1827.57	10972.68
1595.92	2237.39	1807.65	10229.39
1453.78	2021.65	1928.78	8870.92
1395.91	1882.1	1792.41	8101.6
1522.55	1796.42	1880.31	6329.71
1395.8	1839.23	1591.57	7816.44
1365.0	2057.89	1680.93	9101.71
1588.62	1935.5	1905.59	7105.07
1467.19	1973.55	1449.02	8262.68
1482.31	2108.99	1893.02	12004.43
1479.58	1807.77	1568.05	7695.2
1481.5	1914.34	1842.33	9453.23
1456.21	1962.87	2069.78	8004.89
1632.46	2210.08	2313.36	11566.12
1452.98	1805.31	1589.71	9989.17
1467.91	1806.12	1489.79	10185.25
1492.14	1994.29	1705.0	7740.69
1373.2	1977.93	1650.06	7313.04
1374.84	1769.05	2299.78	9748.0
1358.74	2225.53	1683.44	8369.63
1484.42	1914.03	1526.24	9052.31
1456.51	2086.02	1541.48	11017.79
1316.26	1983.25	1429.14	8417.81
1404.96	1711.46	1667.07	8137.56
1384.46	1817.07	2198.84	10121.21
1329.72	2006.79	1540.85	10893.95
1415.73	1981.79	1559.94	12570.46
1759.32	2148.29	1675.12	14088.85
1613.9	2095.05	1700.49	12697.77
1433.35	2189.65	1949.75	17159.06
1569.72	2294.19	1624.89	13055.49
1569.04	2068.77	1610.84	12844.6
1620.85	2003.1	1827.57	12723.02
1390.87	2175.09	1629.28	10631.33
1553.3	2152.45	2133.26	12486.67
1428.56	1818.18	1839.21	11950.26
1326.97	2028.99	1762.65	11250.64
1215.56	1937.72	1860.11	11209.49
1199.22	2157.8	1742.97	12536.27
1253.69	1918.92	1465.51	12153.13
1254.9	1972.22	1752.72	10076.83
1417.0	2200.07	1615.29	10093.36
1574.84	10007.54	1004.87	1053.74
1362.61	1898.42	1631.5	11581.9
1472.11	1943.92	1335.65	11140.28
1365.47	1989.12	1391.33	9906.03
1439.08	1887.94	1651.88	14827.15
1443.4	2022.02	1537.38	8305.55
1508.37	1682.15	1777.36	6286.05
1377.14	2189.45	1439.94	9281.58
1383.94	2006.17	1619.79	11097.11
1399.06	1869.97	1544.99	9537.61
1285.42	1878.49	1326.08	10970.42
1236.24	2110.43	1523.4	9412.79
1225.24	1727.77	1616.53	12461.31
1068.16	1843.36	1171.93	15760.94
1145.72	2103.73	1328.63	10967.28
1453.41	2123.82	1769.97	11274.65
1492.85	2001.58	1652.84	11163.85
1324.53	2077.98	1608.25	12540.97
1049.23	1896.83	1617.78	13136.83
1317.74	2103.71	1464.09	10550.36
1456.09	2091.92	1754.76	14285.17
1438.14	2117.64	1543.41	10404.48
1098.28	3719.58	1433.3	1581.66
1203.84	1967.92	1555.94	12758.95
1238.03	1944.25	1421.05	8664.79
1399.72	2143.52	1600.03	9448.23
1341.66	1840.43	1249.26	7744.05
1307.01	2092.16	1455.12	13998.45
1454.17	2285.81	1485.45	7355.24
1364.65	2124.97	1870.7	14549.97
1680.16	1747.68	2374.23	12156.88
1251.76	1988.98	1755.3	14261.12
1268.75	2095.21	1695.2	11788.68
1352.66	2034.5	2173.84	13990.62
1152.33	1896.79	1294.95	11578.0
1227.51	1821.72	1374.78	9567.2
1426.09	1908.82	1503.43	10184.3
1287.59	1988.57	1692.77	12817.15
1309.5	1840.01	1631.95	9115.45
1331.51	2230.03	1805.12	6619.23
1318.22	2046.1	1953.46	9039.04
1557.3	2293.1	2335.16	19271.58
1477.76	2188.15	1681.9	11324.41
1493.06	1837.02	1641.96	13990.11
1238.71	3724.31	1643.64	2002.37
1254.3	2165.75	1526.4	9581.24
1230.37	2127.81	1665.36	14236.76
1169.34	1968.05	1137.35	6826.73
1163.36	2183.48	1944.2	8367.95
1323.81	1976.27	1423.44	10380.08
1324.59	1980.21	1844.63	11806.53
1311.97	1928.94	1528.35	7844.38
1456.41	2144.3	1952.03	10223.25
1361.58	1818.09	2178.21	12667.95
1591.02	2155.76	1824.0	13725.03
1440.33	2228.83	2691.04	13017.5
1261.79	2096.37	1540.56	10733.73
1331.81	2311.73	1706.85	10104.78
1332.19	2116.48	1831.1	10369.91
1291.54	2402.6	1517.78	9560.86
1239.97	2008.12	1834.38	9745.89
1353.51	2129.83	1481.26	7177.04
1275.28	1801.98	1490.68	7891.58
1361.16	2234.8	1878.2	7556.5
1496.83	2032.41	1906.33	11553.93
1588.25	2322.17	1797.75	11358.26
1310.63	1772.59	1934.23	11011.5
1414.78	2102.18	1721.04	8962.9
1377.2	1817.4	1750.47	10066.12
1363.22	1767.25	1735.51	9676.03
1343.53	1967.1	1549.56	8197.68
1447.26	2111.2	1914.31	9266.8
1277.6	2148.89	1159.64	5704.1
1283.6	1963.83	1596.94	9605.41
1447.83	1917.63	1559.98	7414.05
1381.99	1767.19	1410.46	8742.86
1528.16	2678.2	1604.46	4785.15
1566.64	2057.63	2306.85	10279.72
1822.57	1937.44	2185.15	9098.36
1624.22	1863.3	2539.68	10323.33
1556.62	2015.42	2394.11	12435.74
1616.41	2117.36	2640.95	7572.77
1557.88	2069.42	2291.5	11113.34
1692.0	2043.71	2826.91	7969.45
1499.74	1681.06	2295.37	10923.99
1483.89	1961.41	2198.19	10867.51
1766.22	2109.84	2815.79	7298.05
1568.23	1812.38	2209.8	11439.28
1738.34	2224.83	3048.22	12463.98
2479.26	2385.89	2987.67	10865.77
1642.68	1764.67	2523.77	8946.09
1592.67	2285.97	2769.55	7486.16
1713.05	2225.25	2878.73	13300.61
1628.14	1853.22	1995.38	6335.06
1965.55	1986.78	2369.45	9357.06
1522.55	1788.62	2122.89	11391.43
1701.53	2002.92	2129.55	7198.32
1336.82	1726.42	1079.5	8253.08
1572.66	1700.74	2199.67	10983.82
1579.05	2041.6	2662.45	9926.31
1912.75	2085.61	2725.69	11696.45
1429.07	1817.53	1881.49	10696.44
1539.72	1922.6	2064.66	7870.36
1544.94	1896.04	2485.87	10133.91
1612.54	2075.68	2216.45	6659.78
1406.34	1853.02	2209.43	10840.1
1239.39	2703.8	1741.94	1746.68
1497.61	2082.38	2211.67	9386.19
1464.65	1935.78	2003.14	7794.99
1413.48	2105.21	2431.79	8198.57
1781.05	2442.4	2863.71	9530.29
1608.98	2225.97	2217.02	8858.18
1874.57	2384.61	2314.55	10450.93
1635.59	2237.77	2799.37	9481.01
1656.59	2572.39	2305.69	8595.57
1453.81	1705.27	2731.01	9104.32
1549.8	2055.72	2387.94	11792.6
1535.69	1803.86	1866.55	8445.43
1328.64	1779.75	2043.81	9261.97
1783.45	2210.37	2239.4	6991.91
1507.22	1954.84	1942.92	9276.67
1644.37	2112.93	2448.54	9900.56
1646.83	1988.3	2385.36	9001.1
1758.46	2405.39	2298.43	8243.12
1930.11	2202.38	2799.6	12465.76
1527.77	2098.52	2135.16	11840.36
1488.15	1912.7	2208.83	7817.15
1758.12	2327.04	2112.77	9749.83
1495.68	1939.9	2244.6	6216.76
1563.6	1590.96	2007.15	10515.53
1565.99	1990.72	1996.0	8683.21
1591.6	2104.13	2192.66	9789.44
1601.81	2167.7	2475.69	10392.56
1676.27	2032.26	2492.96	7858.54
1826.97	2091.64	2362.47	7894.84
2021.65	2143.3	2823.02	7885.5
1671.31	1876.91	2200.49	8187.8
1608.98	1942.59	2050.12	9929.94
1501.29	2091.62	1918.82	7547.35
1547.15	2094.64	2209.41	8505.92
1415.93	2101.78	2175.67	8205.1
1318.0	1890.42	2362.7	8882.74
1818.19	2141.7	2082.86	8970.52
2215.98	9470.57	984.09	983.33
1815.19	2046.11	2152.98	7366.8
1479.92	2026.93	2202.31	8479.94
1534.8	2060.0	2033.27	8929.99
1803.91	2127.6	1889.33	6105.94
1833.82	2605.21	2594.01	8753.71
1612.52	1946.63	2008.41	8600.94
1527.18	1720.32	2240.58	7837.82
1537.23	1935.9	1941.58	11158.33
1687.48	1929.57	2181.31	9025.13
1694.19	1592.33	1896.68	10051.39
1489.86	1875.94	2099.94	9394.63
1403.04	1754.37	2181.09	8060.52
1436.38	3517.21	1676.76	2489.78
1465.49	1974.59	1959.09	8295.14
1677.86	1859.4	1840.7	6806.56
1735.17	1988.33	2782.51	10132.51
1672.9	2041.33	1810.5	7002.76
1499.01	1888.15	1936.99	10917.55
1400.04	1994.23	1118.7	10213.41
1606.79	2021.58	1996.87	6230.2
1725.85	1937.3	2070.94	5650.85
1535.54	1702.07	1675.14	10054.68
1811.44	2257.33	2365.15	6752.33
1397.46	1949.54	1863.95	8904.24
1417.06	1711.34	1731.74	9196.54
1731.85	2287.5	2565.31	8232.87
2232.98	2461.73	2748.92	13574.78
1566.49	1756.5	2300.98	9557.83
1829.98	2096.85	1995.32	11137.9
1668.98	2051.46	2175.42	11915.84
1616.84	2067.2	1851.18	11977.68
1602.04	1841.23	2183.28	8495.69
1471.7	1701.42	2270.01	8588.42
1730.29	1799.5	2510.11	6771.71
1702.87	1716.19	2229.05	10056.76
1809.86	2048.48	2185.77	7549.34
1817.11	2006.52	2374.52	9085.85
2064.21	2169.8	2494.55	8423.47
1477.89	1954.35	1383.24	7901.85
1727.31	2011.67	1780.09	5877.95
1516.84	1795.02	1996.96	7129.25
1460.07	1844.39	1806.49	6596.37
1498.9	1810.32	1785.43	6848.07
1493.07	1812.33	2017.07	6723.42
1465.23	1748.91	1793.02	9061.28
1446.16	1741.06	2005.6	7538.43
1746.42	1970.23	1594.73	6501.37
1773.36	2115.55	2191.38	10235.24
1555.91	1945.44	2132.69	7822.16
1669.47	1951.95	2618.76	11368.78
1542.2	1881.0	1745.76	9037.72
1682.42	2234.24	1690.33	6762.82
1627.21	1999.45	2222.36	9814.68
1529.07	1957.87	1762.71	6268.55
1389.88	1787.79	1651.86	6079.46
1630.19	2215.01	2112.35	6674.2
1598.31	1857.35	2084.34	7690.42
1496.14	1748.03	1673.38	5523.3
1866.3	8958.21	1054.01	944.12
1738.68	2051.51	2279.28	8079.39
1626.22	2000.24	1973.49	8526.08
1585.21	1895.76	2377.41	7959.95
1418.68	2149.91	1868.44	6418.81
1481.95	1960.17	1710.8	7701.32
1617.43	2153.69	1841.39	6814.02
1364.78	1942.49	1573.57	6569.81
1694.6	1959.16	1824.44	8023.69
1569.73	2129.35	2081.42	7375.77
1475.51	1819.83	1836.65	6706.95
1365.42	2109.55	1777.17	6944.27
1358.3	1992.48	2018.48	5323.76
1690.69	2073.59	1969.42	7316.5
1826.53	2184.1	2317.4	7612.43
1733.91	1886.63	2450.98	9008.35
1462.86	1906.92	1483.77	6457.01
1581.48	1884.15	1938.0	6902.18
1468.69	2135.16	1812.9	7361.19
1672.56	1851.89	1985.02	6355.83
1525.62	1959.25	1548.27	5804.27
1619.11	2148.8	1876.89	7185.39
1479.17	1949.06	1803.9	8099.4
1593.86	1976.31	1773.49	8703.87
1522.7	1916.25	1989.9	5768.64
1866.58	2111.52	2419.14	8232.11
1777.94	2121.21	2082.68	7304.01
1413.44	2038.86	1914.8	6470.82
1656.23	1803.18	2426.26	7044.16
1467.6	1899.83	2124.91	7142.98
2015.86	2016.65	2017.63	5608.73
1651.14	2056.91	1802.51	9488.16
1485.97	1828.14	1938.3	6816.23
1666.41	1650.23	2005.46	5331.17
1576.69	2018.95	1821.25	8164.01
1597.63	1961.06	1972.2	8336.56
1763.82	1916.37	1872.58	5350.83
1610.97	2195.72	2420.87	9636.38
1670.51	2083.93	2302.2	9826.15
1739.61	1677.29	2083.55	9272.66
1780.04	1985.28	2422.35	6935.99
1587.08	2296.69	1890.75	6427.09
1823.7	2078.71	2147.65	6293.56
1799.34	1944.55	1794.89	9072.13
1528.7	1966.13	1840.46	4594.14
1717.68	2140.56	2066.7	10699.21
1737.13	2025.52	2534.46	6426.51
1539.72	2102.56	1844.17	8934.17
1793.26	1972.71	2002.75	7930.97
1810.91	1900.68	3160.59	9455.89
1859.96	2475.04	1959.02	7239.88
1787.15	1892.25	2055.37	6468.35
1572.37	1842.39	2012.14	6261.53
1577.59	1757.86	1879.85	7158.44
1509.61	1997.4	2289.51	10188.16
1433.94	2084.83	2175.44	6766.96
1536.48	1674.6	1585.98	5770.4
1564.02	1754.79	2251.34	5817.33
1426.07	1871.6	1697.64	5745.99
1498.41	2037.87	1688.73	5992.6
1683.89	1924.2	1798.3	7327.3
1922.82	2005.61	2006.59	7654.52
1790.39	2259.68	2795.45	10018.05
1365.52	1881.39	1535.03	6245.36
1462.81	1855.4	2001.31	8994.41
1514.37	1922.81	2059.18	7392.19
1366.92	1910.99	1790.41	7668.21
1328.8	1711.5	1708.94	6590.37
1339.12	1853.03	1804.26	7681.78
1826.2	2137.31	1641.36	5236.44
1476.7	1722.95	1691.33	7190.25
1529.34	2026.38	2045.44	7107.81
1502.99	1914.27	2261.6	8818.98
1640.45	1849.48	2289.3	8278.43
1411.27	1681.85	1723.76	7519.06
1185.55	1944.31	1486.53	8020.97
1301.23	1796.06	1869.41	7267.23
1341.85	1769.51	1628.4	4826.23
1365.76	1827.45	1741.68	6124.93
1327.98	1685.94	1473.62	5052.7
1384.17	1631.05	1923.23	8014.37
1381.56	1819.2	2277.91	4403.18
1368.48	1629.38	1819.79	6627.15
1381.39	2007.99	1604.75	9249.24
1318.13	1727.8	2084.0	6600.73
1650.56	1952.6	1839.01	8078.97
1266.01	1685.8	1964.07	7134.14
1341.85	1815.66	1802.99	7394.8
1279.96	1611.19	1892.62	5975.78
1412.17	1908.18	2003.92	6946.0
1406.96	1816.21	2181.87	5508.48
1329.73	1630.38	1566.11	5796.95
1388.96	1912.69	2151.96	5363.55
1287.9	1768.19	1884.83	6701.77
1422.78	1848.39	2056.89	6687.37
1323.29	1657.23	1915.02	6853.95
1644.88	1910.79	2130.17	9273.99
1417.1	2016.5	1831.24	9188.78
1342.74	1609.7	1588.77	6916.97
1479.85	2059.93	1739.45	7531.69
1317.68	1851.86	1917.44	6392.73
1408.31	1933.97	1767.61	6425.34
1445.67	1897.56	1966.47	5211.9
1403.06	1866.3	1794.38	8069.74
1320.39	1755.0	1678.05	7261.97
1569.79	2177.95	1763.67	6739.57
1633.76	1794.51	1910.39	8155.28
1556.22	2104.42	2644.05	8933.94
1369.18	1652.43	1975.04	8162.22
1384.47	1847.13	1929.37	7348.16
1505.95	1851.04	1598.22	6472.1
1447.35	1782.44	1894.76	8091.44
1453.54	1632.18	1880.64	6527.06
1272.15	1923.22	1847.83	6648.8
1177.78	1797.12	1083.12	11228.81
1399.7	1829.17	2000.81	6842.88
1517.89	1852.7	1727.27	7760.55
1721.52	1865.86	1676.69	9172.3
1435.53	1979.35	1655.52	7057.22
1696.11	1744.74	2121.06	7506.03
1244.25	2673.15	1599.87	1465.65
1525.48	1753.13	1627.82	6886.59
1450.59	1721.73	2027.0	7268.52
1463.55	1831.31	1715.13	5530.71
1652.87	1738.25	1826.24	6795.82
1471.73	1834.65	1779.6	8605.32
1577.52	1730.54	2056.79	8593.65
1521.17	1964.47	2581.44	6151.54
1657.03	1725.94	2320.12	8797.02
1564.83	1780.34	1755.27	7791.98
1518.95	1925.4	2202.45	7701.27
1443.13	1787.26	1882.57	7910.82
1620.68	2264.48	1782.26	7909.86
1531.43	1778.51	2219.83	8851.52
1551.53	1878.72	1786.16	7522.18
1541.8	1739.92	1875.3	6459.41
1382.68	1722.2	2059.29	7370.45
1379.98	1961.02	1666.34	6814.19
1240.65	1819.33	1808.89	8493.01
1508.3	1778.5	2186.28	6879.14
1619.81	1962.87	2300.57	8902.06
1807.31	1811.08	2099.15	8533.31
1448.46	1884.72	1920.27	8917.83
1588.58	1891.66	2238.94	8582.89
1587.87	1859.33	2112.45	6136.54
1363.05	1984.4	1963.48	10233.16
1395.14	1826.99	1805.25	9820.77
1647.94	1877.2	1453.03	8125.0
1319.97	1868.24	1826.05	6842.94
1863.16	1681.44	1650.66	6129.84
1599.75	1704.68	1801.8	8217.28
1461.16	1837.44	1858.5	9524.86
1637.54	2333.19	2245.68	6425.6
1442.27	2123.71	2008.93	11572.52
1419.85	1773.11	1624.08	11336.44
1433.64	1947.08	1896.94	12770.65
1513.54	2001.81	1707.97	17165.44
1206.4	1895.78	1736.62	11262.18
1500.35	1865.37	1825.08	11835.54
1347.17	1968.11	1431.82	9374.7
1542.0	2013.57	2153.98	8913.47
1692.25	2070.23	2162.77	12975.29
1204.82	1905.33	1585.94	7297.5
1475.49	1815.36	1741.59	11975.47
1452.3	1856.22	1536.25	12507.93
1351.68	2020.71	1859.59	12515.36
1287.87	1964.96	1791.54	13917.33
1365.57	2117.89	1693.32	13122.82
1311.82	1989.47	1574.83	9765.86
1255.01	2033.47	1638.22	8441.52
1295.01	1901.22	1801.79	8271.23
1359.75	1751.76	1417.69	10743.49
1581.52	1869.71	1749.58	10768.2
1423.27	1707.48	1755.9	15438.56
1322.97	1682.89	1281.45	10795.1
1713.0	2446.68	2049.93	12257.6
1494.93	2262.22	2219.23	14568.71
1267.6	1881.21	1812.05	15095.41
1358.35	1922.43	1873.94	10594.81
1223.03	1950.77	1380.32	13367.67
1156.4	1872.92	1417.03	9248.59
1285.37	2110.91	1489.83	9611.73
1298.71	2114.71	1635.22	12126.05
1222.34	1790.56	1457.55	8757.27
1393.76	1827.19	1872.51	9892.74
1399.6	1933.07	1915.37	14335.51
1325.38	1883.66	1588.16	9294.06
1327.88	1847.67	1460.02	11121.93
1665.27	1914.72	2190.02	19022.93
1277.61	2096.44	1602.01	11719.23
1574.98	2150.51	1938.25	10094.36
1290.23	1632.27	1529.49	13132.82
1400.08	2176.57	2120.68	12001.9
1425.84	1765.97	1643.46	11094.1
1386.15	2023.93	1572.54	9099.21
